FLIGHT_ID,WEATHER_CONDITION,AIRFRAME_HOURS,PAYLOAD_WEIGHT,AIRCRAFT_TYPE,TAKE OFF_OUTCOME
9879,1,31,5,PASSENGER,FAILURE
9880,0,65,17,CARGO,FAILURE
9881,0,41,99,CARGO,SUCCESS
9882,0,24,71,PASSENGER,SUCCESS
9883,1,36,96,PASSENGER,SUCCESS
9884,1,36,95,PASSENGER,SUCCESS
9885,1,19,52,PASSENGER,SUCCESS
9886,1,26,57,PASSENGER,SUCCESS
9887,0,43,67,PASSENGER,SUCCESS
9888,1,35,19,PASSENGER,FAILURE
9889,0,39,46,PASSENGER,SUCCESS
9890,0,26,47,CARGO,SUCCESS
9891,0,33,37,CARGO,FAILURE
9892,1,27,83,CARGO,SUCCESS
9893,1,33,12,CARGO,FAILURE
9894,0,51,19,CARGO,FAILURE
9895,1,36,66,CARGO,SUCCESS
9896,1,49,37,PASSENGER,FAILURE
9897,0,32,8,PASSENGER,FAILURE
9898,1,39,38,PASSENGER,FAILURE
9899,0,20,30,CARGO,SUCCESS
9900,0,59,9,CARGO,FAILURE
9901,0,34,30,CARGO,FAILURE
9902,1,42,11,PASSENGER,FAILURE
9903,0,39,60,PASSENGER,SUCCESS
9904,0,32,25,CARGO,FAILURE
9905,1,59,29,PASSENGER,FAILURE
9906,1,18,57,CARGO,SUCCESS
9907,1,19,44,PASSENGER,SUCCESS
9908,1,50,12,PASSENGER,FAILURE
9909,0,60,28,PASSENGER,FAILURE
9910,0,25,79,PASSENGER,SUCCESS
9911,1,35,36,CARGO,FAILURE
9912,0,41,62,PASSENGER,SUCCESS
9913,1,22,88,PASSENGER,SUCCESS
9914,0,44,35,PASSENGER,SUCCESS
9915,0,27,94,PASSENGER,SUCCESS
9916,1,31,31,PASSENGER,SUCCESS
9917,0,42,17,CARGO,FAILURE
9918,0,21,73,PASSENGER,SUCCESS
9919,0,33,75,PASSENGER,SUCCESS
9920,1,51,11,CARGO,FAILURE
9921,1,60,30,CARGO,FAILURE
9922,1,55,24,CARGO,FAILURE
9923,0,30,28,CARGO,FAILURE
9924,1,52,25,PASSENGER,FAILURE
9925,1,54,36,CARGO,FAILURE
9926,0,37,97,PASSENGER,SUCCESS
9927,1,64,39,PASSENGER,FAILURE
9928,0,18,90,PASSENGER,SUCCESS
9929,0,38,27,CARGO,FAILURE
9930,0,29,88,PASSENGER,SUCCESS
9931,0,66,16,CARGO,FAILURE
9932,0,40,43,PASSENGER,SUCCESS
9933,1,63,15,CARGO,FAILURE
9934,0,28,48,PASSENGER,SUCCESS
9935,0,46,31,PASSENGER,FAILURE
9936,1,38,9,CARGO,FAILURE
9937,1,23,46,PASSENGER,SUCCESS
9938,1,55,29,CARGO,FAILURE
9939,0,19,38,CARGO,SUCCESS
9940,1,53,34,PASSENGER,FAILURE
9941,1,22,48,PASSENGER,SUCCESS
9942,0,31,31,PASSENGER,FAILURE
9943,0,65,23,PASSENGER,FAILURE
9944,1,51,10,CARGO,FAILURE
9945,0,43,32,CARGO,FAILURE
9946,1,66,8,CARGO,FAILURE
9947,0,20,62,PASSENGER,SUCCESS
9948,0,34,30,PASSENGER,SUCCESS
9949,0,56,16,CARGO,FAILURE
9950,0,30,29,CARGO,FAILURE
9951,1,50,10,CARGO,FAILURE
9952,1,63,38,CARGO,FAILURE
9953,1,56,25,CARGO,FAILURE
9954,0,26,52,CARGO,SUCCESS
9955,1,33,25,PASSENGER,FAILURE
9956,1,35,13,CARGO,FAILURE
9957,1,34,19,CARGO,FAILURE
9958,0,31,13,PASSENGER,FAILURE
9959,1,42,55,PASSENGER,SUCCESS
9960,0,19,33,PASSENGER,SUCCESS
9961,0,53,28,CARGO,FAILURE
9962,0,46,20,CARGO,FAILURE
9963,0,32,64,PASSENGER,SUCCESS
9964,0,20,52,PASSENGER,SUCCESS
9965,1,26,55,PASSENGER,SUCCESS
9966,1,39,73,PASSENGER,SUCCESS
9967,0,46,34,CARGO,FAILURE
9968,0,36,20,CARGO,FAILURE
9969,1,29,81,PASSENGER,SUCCESS
9970,0,30,34,PASSENGER,SUCCESS
9971,1,47,5,PASSENGER,FAILURE
9972,0,37,34,CARGO,FAILURE
9973,1,59,39,CARGO,FAILURE
9974,1,25,90,CARGO,SUCCESS
9975,0,38,31,PASSENGER,SUCCESS
9976,1,43,57,CARGO,SUCCESS
9977,1,31,60,PASSENGER,SUCCESS
9978,0,45,24,CARGO,FAILURE
9979,0,44,37,PASSENGER,SUCCESS
9980,0,37,10,PASSENGER,FAILURE
9981,1,44,13,CARGO,FAILURE
9982,1,30,23,CARGO,FAILURE
9983,0,28,100,PASSENGER,SUCCESS
9984,0,45,63,PASSENGER,SUCCESS
9985,0,69,38,PASSENGER,FAILURE
9986,1,33,40,PASSENGER,SUCCESS
9987,1,33,95,PASSENGER,SUCCESS
9988,1,47,13,CARGO,FAILURE
9989,0,56,5,CARGO,FAILURE
9990,0,46,20,PASSENGER,FAILURE
9991,0,45,97,PASSENGER,SUCCESS
9992,0,51,18,CARGO,FAILURE
9993,1,26,43,CARGO,SUCCESS
9994,0,42,81,PASSENGER,SUCCESS
9995,0,36,14,PASSENGER,FAILURE
9996,0,28,87,PASSENGER,SUCCESS
9997,0,18,52,PASSENGER,SUCCESS
9998,0,24,60,PASSENGER,SUCCESS
9999,0,34,51,PASSENGER,SUCCESS
10000,0,49,36,PASSENGER,FAILURE
10001,1,58,14,CARGO,FAILURE
10002,1,32,31,CARGO,FAILURE
10003,1,56,34,PASSENGER,FAILURE
10004,1,36,94,PASSENGER,SUCCESS
10005,0,66,23,CARGO,FAILURE
10006,1,24,95,PASSENGER,SUCCESS
10007,0,29,82,PASSENGER,SUCCESS
10008,0,37,95,PASSENGER,SUCCESS
10009,0,38,94,PASSENGER,SUCCESS
10010,0,66,22,PASSENGER,FAILURE
10011,0,19,90,PASSENGER,SUCCESS
10012,1,67,19,CARGO,FAILURE
10013,0,31,23,CARGO,FAILURE
10014,1,59,21,CARGO,FAILURE
10015,0,38,77,PASSENGER,SUCCESS
10016,0,52,32,PASSENGER,FAILURE
10017,1,45,77,PASSENGER,SUCCESS
10018,0,53,6,CARGO,FAILURE
10019,1,40,33,PASSENGER,FAILURE
10020,1,61,15,CARGO,FAILURE
10021,0,49,31,CARGO,FAILURE
10022,0,36,72,CARGO,SUCCESS
10023,1,43,36,PASSENGER,FAILURE
10024,0,38,65,PASSENGER,SUCCESS
10025,0,56,18,CARGO,FAILURE
10026,0,37,73,PASSENGER,SUCCESS
10027,0,32,65,PASSENGER,SUCCESS
10028,1,30,8,CARGO,FAILURE
10029,0,29,79,PASSENGER,SUCCESS
10030,1,56,38,PASSENGER,FAILURE
10031,0,38,32,CARGO,SUCCESS
10032,0,43,89,PASSENGER,SUCCESS
10033,0,26,68,PASSENGER,SUCCESS
10034,0,45,38,PASSENGER,FAILURE
10035,0,37,34,PASSENGER,SUCCESS
10036,0,32,57,PASSENGER,SUCCESS
10037,1,55,39,CARGO,FAILURE
10038,1,34,90,PASSENGER,SUCCESS
10039,0,38,90,PASSENGER,SUCCESS
10040,1,41,92,PASSENGER,SUCCESS
10041,0,44,18,CARGO,FAILURE
10042,1,39,38,PASSENGER,FAILURE
10043,1,55,8,PASSENGER,FAILURE
10044,0,46,23,CARGO,FAILURE
10045,0,19,74,CARGO,SUCCESS
10046,1,60,14,CARGO,FAILURE
10047,0,20,43,CARGO,SUCCESS
10048,1,54,17,PASSENGER,FAILURE
10049,1,33,35,PASSENGER,FAILURE
10050,0,70,6,CARGO,FAILURE
10051,0,22,100,PASSENGER,SUCCESS
10052,1,45,76,PASSENGER,SUCCESS
10053,1,32,38,CARGO,FAILURE
10054,0,36,36,PASSENGER,SUCCESS
10055,0,22,76,PASSENGER,SUCCESS
10056,1,27,51,PASSENGER,SUCCESS
10057,1,30,34,CARGO,SUCCESS
10058,0,61,10,PASSENGER,FAILURE
10059,0,36,25,CARGO,FAILURE
10060,0,59,28,CARGO,FAILURE
10061,0,30,100,PASSENGER,SUCCESS
10062,1,34,30,CARGO,FAILURE
10063,0,37,68,PASSENGER,SUCCESS
10064,0,31,75,PASSENGER,SUCCESS
10065,0,29,92,PASSENGER,SUCCESS
10066,1,33,71,PASSENGER,SUCCESS
10067,1,30,40,CARGO,FAILURE
10068,0,51,20,CARGO,FAILURE
10069,0,50,34,CARGO,FAILURE
10070,0,33,57,PASSENGER,SUCCESS
10071,1,70,35,PASSENGER,FAILURE
10072,1,70,22,CARGO,FAILURE
10073,0,30,55,CARGO,SUCCESS
10074,0,69,27,PASSENGER,FAILURE
10075,0,52,9,PASSENGER,FAILURE
10076,1,58,17,CARGO,FAILURE
10077,0,50,33,CARGO,FAILURE
10078,1,40,84,PASSENGER,SUCCESS
10079,0,45,48,CARGO,SUCCESS
10080,0,38,30,CARGO,FAILURE
10081,0,61,38,PASSENGER,FAILURE
10082,0,68,20,PASSENGER,FAILURE
10083,1,31,32,CARGO,FAILURE
10084,0,51,5,CARGO,FAILURE
10085,0,41,43,PASSENGER,SUCCESS
10086,0,26,82,PASSENGER,SUCCESS
10087,0,35,34,CARGO,FAILURE
10088,0,69,10,CARGO,FAILURE
10089,1,55,19,CARGO,FAILURE
10090,1,41,5,PASSENGER,FAILURE
10091,1,69,35,CARGO,FAILURE
10092,1,49,29,PASSENGER,FAILURE
10093,0,69,13,PASSENGER,FAILURE
10094,1,21,89,PASSENGER,SUCCESS
10095,1,40,16,PASSENGER,FAILURE
10096,0,36,89,PASSENGER,SUCCESS
10097,0,45,79,PASSENGER,SUCCESS
10098,0,34,30,CARGO,FAILURE
10099,0,37,31,CARGO,FAILURE
10100,1,61,17,CARGO,FAILURE
10101,1,47,16,PASSENGER,FAILURE
10102,0,36,20,PASSENGER,FAILURE
10103,0,23,58,PASSENGER,SUCCESS
10104,0,44,26,PASSENGER,FAILURE
10105,0,30,40,PASSENGER,SUCCESS
10106,0,40,91,CARGO,SUCCESS
10107,0,55,11,CARGO,FAILURE
10108,0,41,8,PASSENGER,FAILURE
10109,0,47,27,CARGO,FAILURE
10110,1,20,92,PASSENGER,SUCCESS
10111,0,19,56,CARGO,SUCCESS
10112,0,63,16,CARGO,FAILURE
10113,0,37,31,CARGO,FAILURE
10114,1,36,12,PASSENGER,FAILURE
10115,0,44,89,PASSENGER,SUCCESS
10116,1,66,19,PASSENGER,FAILURE
10117,1,65,30,CARGO,FAILURE
10118,0,29,44,CARGO,SUCCESS
10119,0,43,75,CARGO,SUCCESS
10120,0,40,54,CARGO,SUCCESS
10121,0,53,15,CARGO,FAILURE
10122,1,21,46,PASSENGER,SUCCESS
10123,0,39,35,CARGO,FAILURE
10124,1,40,50,CARGO,SUCCESS
10125,0,47,18,PASSENGER,FAILURE
10126,0,43,89,PASSENGER,SUCCESS
10127,1,43,47,CARGO,SUCCESS
10128,0,27,33,PASSENGER,SUCCESS
10129,1,66,10,CARGO,FAILURE
10130,0,70,14,PASSENGER,FAILURE
10131,0,30,43,PASSENGER,SUCCESS
10132,0,38,46,CARGO,SUCCESS
10133,0,59,13,CARGO,FAILURE
10134,1,28,63,CARGO,SUCCESS
10135,0,40,45,CARGO,SUCCESS
10136,0,21,39,PASSENGER,SUCCESS
10137,0,37,37,CARGO,FAILURE
10138,1,27,48,PASSENGER,SUCCESS
10139,0,27,68,CARGO,SUCCESS
10140,0,34,31,CARGO,FAILURE
10141,0,45,62,PASSENGER,SUCCESS
10142,1,36,68,PASSENGER,SUCCESS
10143,0,20,32,PASSENGER,SUCCESS
10144,1,39,28,CARGO,FAILURE
10145,0,28,43,PASSENGER,SUCCESS
10146,1,30,36,CARGO,FAILURE
10147,0,55,18,CARGO,FAILURE
10148,0,53,18,CARGO,FAILURE
10149,0,68,14,CARGO,FAILURE
10150,0,43,56,PASSENGER,SUCCESS
10151,1,37,75,CARGO,SUCCESS
10152,1,21,89,PASSENGER,SUCCESS
10153,1,25,81,PASSENGER,SUCCESS
10154,0,68,8,CARGO,FAILURE
10155,1,52,18,CARGO,FAILURE
10156,0,32,36,PASSENGER,SUCCESS
10157,0,26,51,PASSENGER,SUCCESS
10158,0,21,50,PASSENGER,SUCCESS
10159,1,21,69,PASSENGER,SUCCESS
10160,1,61,39,CARGO,FAILURE
10161,1,47,6,CARGO,FAILURE
10162,0,26,76,PASSENGER,SUCCESS
10163,1,32,39,PASSENGER,SUCCESS
10164,0,19,87,CARGO,SUCCESS
10165,1,20,52,PASSENGER,SUCCESS
10166,1,36,7,CARGO,FAILURE
10167,0,32,53,PASSENGER,SUCCESS
10168,1,21,63,PASSENGER,SUCCESS
10169,1,24,94,CARGO,SUCCESS
10170,1,54,5,CARGO,FAILURE
10171,1,60,7,CARGO,FAILURE
10172,0,37,15,CARGO,FAILURE
10173,1,31,61,PASSENGER,SUCCESS
10174,1,30,39,PASSENGER,FAILURE
10175,0,66,21,CARGO,FAILURE
10176,1,22,100,CARGO,SUCCESS
10177,0,33,8,CARGO,FAILURE
10178,0,55,31,CARGO,FAILURE
10179,0,38,83,PASSENGER,SUCCESS
10180,1,33,79,PASSENGER,SUCCESS
10181,1,62,6,CARGO,FAILURE
10182,1,32,52,PASSENGER,SUCCESS
10183,0,45,95,CARGO,SUCCESS
10184,1,34,41,PASSENGER,SUCCESS
10185,1,37,38,CARGO,SUCCESS
10186,1,56,31,CARGO,FAILURE
10187,1,23,62,CARGO,SUCCESS
10188,1,20,92,PASSENGER,SUCCESS
10189,1,35,81,PASSENGER,SUCCESS
10190,1,36,38,PASSENGER,SUCCESS
10191,1,20,86,PASSENGER,SUCCESS
10192,1,45,42,PASSENGER,SUCCESS
10193,1,57,36,CARGO,FAILURE
10194,1,66,26,CARGO,FAILURE
10195,0,39,10,PASSENGER,FAILURE
10196,1,22,31,PASSENGER,SUCCESS
10197,0,33,39,PASSENGER,SUCCESS
10198,1,51,20,CARGO,FAILURE
10199,0,36,20,PASSENGER,FAILURE
10200,0,31,23,CARGO,FAILURE
10201,0,41,52,PASSENGER,SUCCESS
10202,1,54,28,PASSENGER,FAILURE
10203,1,20,36,PASSENGER,SUCCESS
10204,0,21,53,CARGO,SUCCESS
10205,1,38,55,CARGO,SUCCESS
10206,1,34,18,PASSENGER,FAILURE
10207,1,24,71,PASSENGER,SUCCESS
10208,0,26,57,PASSENGER,SUCCESS
10209,1,48,12,CARGO,FAILURE
10210,0,48,38,PASSENGER,FAILURE
10211,0,40,59,PASSENGER,SUCCESS
10212,0,46,31,CARGO,FAILURE
10213,0,37,30,CARGO,FAILURE
10214,0,60,20,CARGO,FAILURE
10215,0,62,20,CARGO,FAILURE
10216,0,36,16,CARGO,FAILURE
10217,1,49,7,PASSENGER,FAILURE
10218,1,32,24,PASSENGER,FAILURE
10219,1,59,32,CARGO,FAILURE
10220,1,53,27,PASSENGER,FAILURE
10221,1,41,68,PASSENGER,SUCCESS
10222,0,21,88,PASSENGER,SUCCESS
10223,0,34,36,CARGO,FAILURE
10224,1,25,62,CARGO,SUCCESS
10225,0,51,39,PASSENGER,FAILURE
10226,1,64,9,PASSENGER,FAILURE
10227,0,58,22,PASSENGER,FAILURE
10228,1,26,77,PASSENGER,SUCCESS
10229,1,60,29,CARGO,FAILURE
10230,1,41,49,PASSENGER,SUCCESS
10231,0,50,15,PASSENGER,FAILURE
10232,1,39,68,PASSENGER,SUCCESS
10233,1,70,31,PASSENGER,FAILURE
10234,0,24,51,PASSENGER,SUCCESS
10235,0,20,70,PASSENGER,SUCCESS
10236,1,18,86,CARGO,SUCCESS
10237,0,55,10,PASSENGER,FAILURE
10238,0,33,40,PASSENGER,SUCCESS
10239,1,32,91,PASSENGER,SUCCESS
10240,0,59,32,CARGO,FAILURE
10241,0,53,37,CARGO,FAILURE
10242,0,36,33,CARGO,FAILURE
10243,0,57,34,CARGO,FAILURE
10244,0,20,53,CARGO,SUCCESS
10245,1,50,29,PASSENGER,FAILURE
10246,0,30,36,PASSENGER,FAILURE
10247,0,30,34,CARGO,FAILURE
10248,0,42,95,CARGO,SUCCESS
10249,1,28,44,PASSENGER,SUCCESS
10250,1,22,58,PASSENGER,SUCCESS
10251,1,37,94,PASSENGER,SUCCESS
10252,0,41,77,CARGO,SUCCESS
10253,1,44,98,PASSENGER,SUCCESS
10254,1,34,84,PASSENGER,SUCCESS
10255,0,61,24,CARGO,FAILURE
10256,0,51,27,CARGO,FAILURE
10257,0,66,40,PASSENGER,FAILURE
10258,0,34,11,CARGO,FAILURE
10259,1,18,65,PASSENGER,SUCCESS
10260,0,33,90,PASSENGER,SUCCESS
10261,1,23,86,PASSENGER,SUCCESS
10262,1,18,43,PASSENGER,SUCCESS
10263,1,36,37,CARGO,FAILURE
10264,1,34,50,PASSENGER,SUCCESS
10265,0,33,19,PASSENGER,FAILURE
10266,1,40,81,PASSENGER,SUCCESS
10267,0,26,71,PASSENGER,SUCCESS
10268,1,46,28,PASSENGER,FAILURE
10269,1,30,42,PASSENGER,FAILURE
10270,0,44,85,PASSENGER,SUCCESS
10271,1,36,10,CARGO,FAILURE
10272,1,28,84,PASSENGER,SUCCESS
10273,0,33,67,PASSENGER,FAILURE
10274,0,32,23,CARGO,FAILURE
10275,0,37,5,PASSENGER,SUCCESS
10276,0,37,6,PASSENGER,SUCCESS
10277,0,54,10,PASSENGER,SUCCESS
10278,0,35,15,CARGO,FAILURE
10279,0,37,38,CARGO,FAILURE
10280,0,45,40,PASSENGER,FAILURE
10281,1,22,84,PASSENGER,SUCCESS
10282,0,42,86,PASSENGER,SUCCESS
10283,1,64,28,PASSENGER,FAILURE
10284,1,39,22,CARGO,FAILURE
10285,1,57,22,CARGO,FAILURE
10286,0,37,48,PASSENGER,SUCCESS
10287,0,34,88,PASSENGER,SUCCESS
10288,0,22,50,PASSENGER,SUCCESS
10289,1,46,36,CARGO,FAILURE
10290,0,29,79,PASSENGER,SUCCESS
10291,0,29,39,PASSENGER,SUCCESS
10292,0,30,11,CARGO,FAILURE
10293,1,47,25,PASSENGER,FAILURE
10294,1,38,88,PASSENGER,SUCCESS
10295,0,43,58,PASSENGER,SUCCESS
10296,0,70,8,CARGO,FAILURE
10297,0,48,8,PASSENGER,FAILURE
10298,0,43,28,PASSENGER,FAILURE
10299,1,51,33,CARGO,FAILURE
10300,0,40,61,PASSENGER,SUCCESS
10301,1,19,78,PASSENGER,SUCCESS
10302,1,35,80,PASSENGER,SUCCESS
10303,0,60,18,PASSENGER,FAILURE
10304,0,43,92,PASSENGER,SUCCESS
10305,0,42,7,PASSENGER,FAILURE
10306,1,63,31,CARGO,FAILURE
10307,0,37,28,CARGO,FAILURE
10308,1,32,8,PASSENGER,FAILURE
10309,1,20,33,PASSENGER,SUCCESS
10310,1,27,57,PASSENGER,SUCCESS
10311,0,55,34,PASSENGER,FAILURE
10312,1,42,19,CARGO,FAILURE
10313,0,33,6,CARGO,FAILURE
10314,0,40,70,PASSENGER,SUCCESS
10315,1,24,45,PASSENGER,SUCCESS
10316,0,36,29,CARGO,FAILURE
10317,0,64,17,CARGO,FAILURE
10318,0,69,10,PASSENGER,FAILURE
10319,1,33,26,CARGO,FAILURE
10320,0,45,82,PASSENGER,SUCCESS
10321,0,34,67,PASSENGER,SUCCESS
10322,0,41,98,PASSENGER,SUCCESS
10323,1,68,33,PASSENGER,FAILURE
10324,1,49,30,CARGO,FAILURE
10325,0,52,14,PASSENGER,FAILURE
10326,0,38,58,PASSENGER,SUCCESS
10327,1,29,75,PASSENGER,SUCCESS
10328,0,44,29,PASSENGER,FAILURE
10329,0,24,70,CARGO,SUCCESS
10330,1,65,19,CARGO,FAILURE
10331,1,24,54,CARGO,SUCCESS
10332,0,22,60,PASSENGER,SUCCESS
10333,1,31,51,CARGO,SUCCESS
10334,0,41,75,CARGO,SUCCESS
10335,0,62,20,CARGO,FAILURE
10336,0,34,16,PASSENGER,FAILURE
10337,1,50,27,CARGO,FAILURE
10338,1,49,7,CARGO,FAILURE
10339,1,60,11,PASSENGER,FAILURE
10340,1,28,60,PASSENGER,SUCCESS
10341,1,30,17,PASSENGER,FAILURE
10342,1,37,16,CARGO,FAILURE
10343,1,54,39,CARGO,FAILURE
10344,0,45,40,CARGO,FAILURE
10345,0,53,19,CARGO,FAILURE
10346,1,52,37,PASSENGER,FAILURE
10347,0,40,71,PASSENGER,SUCCESS
10348,1,60,40,PASSENGER,FAILURE
10349,0,54,34,PASSENGER,FAILURE
10350,0,19,84,PASSENGER,SUCCESS
10351,0,39,100,PASSENGER,SUCCESS
10352,1,44,59,PASSENGER,SUCCESS
10353,0,61,31,CARGO,FAILURE
10354,0,43,33,CARGO,FAILURE
10355,0,58,37,CARGO,FAILURE
10356,1,22,96,PASSENGER,SUCCESS
10357,1,33,95,PASSENGER,SUCCESS
10358,0,37,12,CARGO,FAILURE
10359,0,30,92,PASSENGER,SUCCESS
10360,1,50,31,PASSENGER,FAILURE
10361,1,66,11,CARGO,FAILURE
10362,0,41,20,PASSENGER,FAILURE
10363,1,33,88,PASSENGER,SUCCESS
10364,1,53,29,CARGO,FAILURE
10365,1,18,33,PASSENGER,SUCCESS
10366,0,37,77,PASSENGER,SUCCESS
10367,1,43,66,PASSENGER,SUCCESS
10368,1,65,10,PASSENGER,FAILURE
10369,0,28,84,CARGO,SUCCESS
10370,0,49,38,PASSENGER,FAILURE
10371,0,38,25,PASSENGER,FAILURE
10372,1,29,86,PASSENGER,SUCCESS
10373,1,41,62,PASSENGER,SUCCESS
10374,0,40,36,PASSENGER,FAILURE
10375,1,22,45,PASSENGER,SUCCESS
10376,0,32,91,PASSENGER,SUCCESS
10377,0,51,25,CARGO,FAILURE
10378,1,45,11,PASSENGER,FAILURE
10379,0,70,5,CARGO,FAILURE
10380,0,45,92,PASSENGER,SUCCESS
10381,0,28,61,PASSENGER,SUCCESS
10382,0,36,25,PASSENGER,FAILURE
10383,0,30,33,PASSENGER,FAILURE
10384,0,32,96,CARGO,SUCCESS
10385,1,35,73,PASSENGER,SUCCESS
10386,1,52,40,CARGO,FAILURE
10387,0,64,20,CARGO,FAILURE
10388,0,41,71,PASSENGER,SUCCESS
10389,0,40,54,PASSENGER,SUCCESS
10390,0,43,16,PASSENGER,FAILURE
10391,1,69,28,PASSENGER,FAILURE
10392,0,34,82,CARGO,SUCCESS
10393,0,37,39,CARGO,FAILURE
10394,1,33,97,PASSENGER,SUCCESS
10395,0,46,13,CARGO,FAILURE
10396,0,32,64,PASSENGER,SUCCESS
10397,0,43,62,CARGO,SUCCESS
10398,1,32,31,CARGO,SUCCESS
10399,0,26,74,PASSENGER,SUCCESS
10400,0,62,36,PASSENGER,FAILURE
10401,1,22,99,PASSENGER,SUCCESS
10402,0,63,29,CARGO,FAILURE
10403,0,43,47,PASSENGER,SUCCESS
10404,0,27,31,PASSENGER,SUCCESS
10405,1,36,33,PASSENGER,FAILURE
10406,0,38,18,CARGO,FAILURE
10407,0,63,10,CARGO,FAILURE
10408,1,25,68,PASSENGER,SUCCESS
10409,0,38,57,PASSENGER,SUCCESS
10410,0,61,25,PASSENGER,FAILURE
10411,1,41,47,CARGO,SUCCESS
10412,1,34,23,PASSENGER,FAILURE
10413,0,39,18,CARGO,FAILURE
10414,1,31,12,CARGO,FAILURE
10415,1,43,87,PASSENGER,SUCCESS
10416,0,52,24,CARGO,FAILURE
10417,1,52,9,CARGO,FAILURE
10418,1,41,38,CARGO,FAILURE
10419,0,36,57,CARGO,SUCCESS
10420,1,37,59,PASSENGER,SUCCESS
10421,0,49,8,CARGO,FAILURE
10422,0,58,28,PASSENGER,FAILURE
10423,0,42,65,PASSENGER,SUCCESS
10424,1,61,19,CARGO,FAILURE
10425,1,66,29,CARGO,FAILURE
10426,1,40,12,PASSENGER,FAILURE
10427,1,34,62,PASSENGER,SUCCESS
10428,1,31,60,PASSENGER,SUCCESS
10429,1,31,12,CARGO,FAILURE
10430,1,30,57,PASSENGER,SUCCESS
10431,0,40,75,PASSENGER,SUCCESS
10432,1,25,60,PASSENGER,SUCCESS
10433,0,21,57,CARGO,SUCCESS
10434,0,25,72,CARGO,SUCCESS
10435,1,44,30,PASSENGER,SUCCESS
10436,1,57,26,PASSENGER,FAILURE
10437,1,22,39,PASSENGER,SUCCESS
10438,1,37,37,PASSENGER,SUCCESS
10439,0,60,27,CARGO,FAILURE
10440,1,70,29,CARGO,FAILURE
10441,1,69,27,CARGO,FAILURE
10442,1,18,100,PASSENGER,SUCCESS
10443,1,31,31,PASSENGER,SUCCESS
10444,0,36,23,CARGO,FAILURE
10445,1,47,13,PASSENGER,FAILURE
10446,0,40,58,PASSENGER,SUCCESS
10447,0,32,32,PASSENGER,SUCCESS
10448,0,34,21,PASSENGER,FAILURE
10449,0,54,38,CARGO,FAILURE
10450,1,62,40,CARGO,FAILURE
10451,0,37,93,PASSENGER,SUCCESS
10452,1,23,61,PASSENGER,SUCCESS
10453,1,38,95,PASSENGER,SUCCESS
10454,1,54,40,CARGO,FAILURE
10455,0,35,95,PASSENGER,SUCCESS
10456,1,32,73,CARGO,SUCCESS
10457,1,42,74,PASSENGER,SUCCESS
10458,0,45,43,PASSENGER,SUCCESS
10459,0,53,19,CARGO,FAILURE
10460,0,33,50,PASSENGER,SUCCESS
10461,1,66,13,PASSENGER,FAILURE
10462,0,28,100,CARGO,SUCCESS
10463,0,20,78,PASSENGER,SUCCESS
10464,0,22,39,PASSENGER,SUCCESS
10465,0,45,22,CARGO,FAILURE
10466,1,61,30,CARGO,FAILURE
10467,0,66,22,CARGO,FAILURE
10468,0,39,36,PASSENGER,FAILURE
10469,0,26,32,CARGO,SUCCESS
10470,0,41,37,CARGO,FAILURE
10471,0,61,38,CARGO,FAILURE
10472,1,31,49,CARGO,SUCCESS
10473,1,47,12,CARGO,FAILURE
10474,0,27,51,PASSENGER,SUCCESS
10475,1,19,72,PASSENGER,SUCCESS
10476,1,44,75,PASSENGER,SUCCESS
10477,0,25,40,PASSENGER,SUCCESS
10478,1,69,8,CARGO,FAILURE
10479,1,42,85,PASSENGER,SUCCESS
10480,1,38,97,PASSENGER,SUCCESS
10481,1,46,20,CARGO,FAILURE
10482,1,43,19,CARGO,FAILURE
10483,1,40,97,CARGO,SUCCESS
10484,0,40,35,CARGO,FAILURE
10485,0,34,94,CARGO,SUCCESS
10486,0,28,30,PASSENGER,SUCCESS
10487,1,38,26,CARGO,FAILURE
10488,1,43,24,PASSENGER,FAILURE
10489,0,41,100,PASSENGER,SUCCESS
10490,0,49,12,CARGO,FAILURE
10491,1,38,69,PASSENGER,SUCCESS
10492,1,45,43,PASSENGER,SUCCESS
10493,0,37,28,PASSENGER,FAILURE
10494,1,43,95,PASSENGER,SUCCESS
10495,0,27,44,PASSENGER,SUCCESS
10496,1,35,6,PASSENGER,FAILURE
10497,1,33,92,PASSENGER,SUCCESS
10498,1,63,15,CARGO,FAILURE
10499,1,22,61,PASSENGER,SUCCESS
10500,0,35,19,CARGO,FAILURE
10501,0,59,29,CARGO,FAILURE
10502,1,56,25,CARGO,FAILURE
10503,0,53,33,CARGO,FAILURE
10504,1,31,27,CARGO,FAILURE
10505,1,63,40,CARGO,FAILURE
10506,1,19,37,PASSENGER,SUCCESS
10507,0,31,60,PASSENGER,SUCCESS
10508,0,31,52,PASSENGER,SUCCESS
10509,0,66,40,CARGO,FAILURE
10510,1,57,10,CARGO,FAILURE
10511,0,19,55,PASSENGER,SUCCESS
10512,0,34,87,PASSENGER,SUCCESS
10513,1,18,44,PASSENGER,SUCCESS
10514,0,44,61,PASSENGER,SUCCESS
10515,1,43,35,PASSENGER,FAILURE
10516,0,45,87,CARGO,SUCCESS
10517,1,25,54,PASSENGER,SUCCESS
10518,0,38,23,PASSENGER,FAILURE
10519,0,25,47,PASSENGER,SUCCESS
10520,0,53,6,PASSENGER,FAILURE
10521,1,43,85,PASSENGER,SUCCESS
